Ticker,Name,Exchange,Category Name,Country
ONDK,"On Deck Capital, Inc.",NYQ,Credit Services,USA
LADR,Ladder Capital Corp,NYQ,REIT - Diversified,USA
IEX,IDEX Corporation,NYQ,Diversified Machinery,USA
IDT,IDT Corporation,NYQ,Diversified Communication Services,USA
GFF,Griffon Corporation,NYQ,General Building Materials,USA
FOE,Ferro Corporation,NYQ,Specialty Chemicals,USA
FIX,"Comfort Systems USA, Inc.",NYQ,General Contractors,USA
FICO,Fair Isaac Corporation,NYQ,Business Software & Services,USA
DAN,Dana Incorporated,NYQ,Auto Parts,USA
CRT,Cross Timbers Royalty Trust,NYQ,Oil & Gas Drilling & Exploration,USA
CRS,Carpenter Technology Corporation,NYQ,Metal Fabrication,USA
CRL,"Charles River Laboratories International, Inc.",NYQ,Medical Laboratories & Research,USA
CIVI,"Civitas Solutions, Inc.",NYQ,Long-Term Care Facilities,USA
CIT,CIT Group Inc.,NYQ,Credit Services,USA
CIE,"Cobalt International Energy, Inc.",NYQ,Independent Oil & Gas,USA
CHKR,Chesapeake Granite Wash Trust,NYQ,Independent Oil & Gas,USA
WLKP,Westlake Chemical Partners LP,NYQ,Chemicals - Major Diversified,USA
VRTV,Veritiv Corporation,NYQ,Packaging & Containers,USA
RLH,Red Lion Hotels Corporation,NYQ,Lodging,USA
PKE,Park Electrochemical Corp.,NYQ,Semiconductor Equipment & Materials,USA
PKD,Parker Drilling Company,NYQ,Oil & Gas Equipment & Services,USA
OZM,Och-Ziff Capital Management Group LLC,NYQ,Asset Management,USA
MYCC,"ClubCorp Holdings, Inc.",NYQ,Sporting Activities,USA
MTDR,Matador Resources Company,NYQ,Independent Oil & Gas,USA
KAMN,Kaman Corporation,NYQ,Aerospace/Defense Products & Services,USA
IX,ORIX Corporation,NYQ,Credit Services,USA
IHC,Independence Holding Company,NYQ,Life Insurance,USA
GDOT,Green Dot Corporation,NYQ,Credit Services,USA
FSS,Federal Signal Corporation,NYQ,Pollution & Treatment Controls,USA
FNB,F.N.B. Corporation,NYQ,Regional - Southeast Banks,USA
ECOM,ChannelAdvisor Corporation,NYQ,Application Software,USA
CVE,Cenovus Energy Inc.,NYQ,Oil & Gas Drilling & Exploration,USA
CSLT,"Castlight Health, Inc.",NYQ,Application Software,USA
CPT,Camden Property Trust,NYQ,REIT - Residential,USA
CPF,Central Pacific Financial Corp.,NYQ,Regional - Pacific Banks,USA
CDR,"Cedar Realty Trust, Inc.",NYQ,REIT - Retail,USA
CDI,CDI Corp.,NYQ,Staffing & Outsourcing Services,USA
WNC,Wabash National Corporation,NYQ,Trucks & Other Vehicles,USA
VNCE,Vince Holding Corp.,NYQ,Textile - Apparel Clothing,USA
STC,Stewart Information Services Corporation,NYQ,Property & Casualty Insurance,USA
SHG,"Shinhan Financial Group Co., Ltd.",NYQ,Foreign Regional Banks,USA
PRA,ProAssurance Corporation,NYQ,Accident & Health Insurance,USA
PHH,PHH Corporation,NYQ,Credit Services,USA
MLP,"Maui Land & Pineapple Company, Inc.",NYQ,Real Estate Development,USA
MCS,The Marcus Corporation,NYQ,Entertainment - Diversified,USA
LPX,Louisiana-Pacific Corporation,NYQ,Building Materials Wholesale,USA
IVC,Invacare Corporation,NYQ,Medical Appliances & Equipment,USA
HXL,Hexcel Corporation,NYQ,Aerospace/Defense Products & Services,USA
HHC,The Howard Hughes Corporation,NYQ,Real Estate Development,USA
HEI,HEICO Corporation,NYQ,Aerospace/Defense Products & Services,USA
FNV,Franco-Nevada Corporation,NYQ,Gold,USA
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",NYQ,Beverages - Brewers,USA
FCF,First Commonwealth Financial Corporation,NYQ,Regional - Northeast Banks,USA
EHIC,eHi Car Services Limited,NYQ,Rental & Leasing Services,USA
DRH,DiamondRock Hospitality Company,NYQ,REIT - Hotel/Motel,USA
CPN,Calpine Corporation,NYQ,Electric Utilities,USA
CHMI,Cherry Hill Mortgage Investment Corporation,NYQ,REIT - Residential,USA
CATO,The Cato Corporation,NYQ,Apparel Stores,USA
WRK,WestRock Company,NYQ,Packaging & Containers,USA
WCN,"Waste Connections, Inc.",NYQ,Waste Management,USA
UMC,United Microelectronics Corporation,NYQ,Semiconductor Equipment & Materials,USA
TCO,"Taubman Centers, Inc.",NYQ,REIT - Retail,USA
TAC,TransAlta Corporation,NYQ,Diversified Utilities,USA
SXI,Standex International Corporation,NYQ,Industrial Equipment & Components,USA
SRC,"Spirit Realty Capital, Inc.",NYQ,REIT - Diversified,USA
SQNS,Sequans Communications S.A.,NYQ,Semiconductor - Integrated Circuits,USA
POL,PolyOne Corporation,NYQ,Specialty Chemicals,USA
PES,Pioneer Energy Services Corp.,NYQ,Oil & Gas Drilling & Exploration,USA
MC,Moelis & Company,NYQ,Asset Management,USA
KT,KT Corporation,NYQ,Telecom Services - Foreign,USA
KEX,Kirby Corporation,NYQ,Shipping,USA
GLT,P. H. Glatfelter Company,NYQ,Paper & Paper Products,USA
GCAP,"GAIN Capital Holdings, Inc.",NYQ,Investment Brokerage - National,USA
FF,FutureFuel Corp.,NYQ,Chemicals - Major Diversified,USA
FCFS,"FirstCash, Inc.",NYQ,Credit Services,USA
FBR,Fibria Celulose S.A.,NYQ,Paper & Paper Products,USA
EPC,Edgewell Personal Care Company,NYQ,Personal Products,USA
EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,NYQ,Electric Utilities,USA
DX,"Dynex Capital, Inc.",NYQ,REIT - Residential,USA
DQ,Daqo New Energy Corp.,NYQ,Semiconductor Equipment & Materials,USA
CSU,Capital Senior Living Corporation,NYQ,Long-Term Care Facilities,USA
CLS,Celestica Inc.,NYQ,Printed Circuit Boards,USA
CIO,"City Office REIT, Inc.",NYQ,REIT - Office,USA
CIA,"Citizens, Inc.",NYQ,Life Insurance,USA
CCO,"Clear Channel Outdoor Holdings, Inc.",NYQ,Marketing Services,USA
USAC,"USA Compression Partners, LP",NYQ,Oil & Gas Equipment & Services,USA
TREX,"Trex Company, Inc.",NYQ,General Building Materials,USA
TRC,Tejon Ranch Co.,NYQ,Property Management,USA
SWX,"Southwest Gas Holdings, Inc.",NYQ,Gas Utilities,USA
SHI,Sinopec Shanghai Petrochemical Company Limited,NYQ,Oil & Gas Refining & Marketing,USA
KYO,Kyocera Corporation,NYQ,Diversified Electronics,USA
KEM,KEMET Corporation,NYQ,Diversified Electronics,USA
GPX,GP Strategies Corporation,NYQ,Education & Training Services,USA
FC,Franklin Covey Co.,NYQ,Education & Training Services,USA
DDC,Dominion Diamond Corporation,NYQ,Nonmetallic Mineral Mining,USA
CUZ,Cousins Properties Incorporated,NYQ,REIT - Diversified,USA
CRY,"CryoLife, Inc.",NYQ,Medical Appliances & Equipment,USA
CHA,China Telecom Corporation Limited,NYQ,Telecom Services - Foreign,USA
SPXC,SPX Corporation,NYQ,Diversified Machinery,USA
SAR,Saratoga Investment Corp.,NYQ,Diversified Investments,USA
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",NYQ,Beverages - Soft Drinks,USA
KMPR,Kemper Corporation,NYQ,Property & Casualty Insurance,USA
GVA,Granite Construction Incorporated,NYQ,Heavy Construction,USA
GTS,Triple-S Management Corporation,NYQ,Accident & Health Insurance,USA
ECR,Eclipse Resources Corporation,NYQ,Independent Oil & Gas,USA
CUBE,CubeSmart,NYQ,REIT - Industrial,USA
CSS,"CSS Industries, Inc.",NYQ,"Specialty Retail, Other",USA
CPS,Cooper-Standard Holdings Inc.,NYQ,Auto Parts,USA
CORR,"CorEnergy Infrastructure Trust, Inc.",NYQ,Asset Management,USA
CNHI,CNH Industrial N.V.,NYQ,Farm & Construction Machinery,USA
CNA,CNA Financial Corporation,NYQ,Property & Casualty Insurance,USA
CMRE,Costamare Inc.,NYQ,Shipping,USA
CIR,"CIRCOR International, Inc.",NYQ,Industrial Equipment & Components,USA
CHT,"Chunghwa Telecom Co., Ltd.",NYQ,Telecom Services - Domestic,USA
CELP,"Cypress Energy Partners, L.P.",NYQ,Oil & Gas Equipment & Services,USA
CCM,Concord Medical Services Holdings Limited,NYQ,Hospitals,USA
CAL,"Caleres, Inc.",NYQ,Textile - Apparel Footwear & Accessories,USA
XNY,China Xiniya Fashion Limited,NYQ,Textile - Apparel Clothing,USA
VVI,Viad Corp,NYQ,Business Services,USA
TRCO,Tribune Media Company,NYQ,Broadcasting - TV,USA
SMI,Semiconductor Manufacturing International Corporation,NYQ,Semiconductor - Integrated Circuits,USA
POR,Portland General Electric Company,NYQ,Electric Utilities,USA
PDS,Precision Drilling Corporation,NYQ,Oil & Gas Equipment & Services,USA
NWY,"New York & Company, Inc.",NYQ,Apparel Stores,USA
MPX,Marine Products Corporation,NYQ,Recreational Vehicles,USA
GKOS,Glaukos Corporation,NYQ,Medical Instruments & Supplies,USA
ETM,Entercom Communications Corp.,NYQ,Broadcasting - Radio,USA
CRCM,"Care.com, Inc.",NYQ,Internet Information Providers,USA
CNNX,CONE Midstream Partners LP,NYQ,Oil & Gas Pipelines,USA
CLW,Clearwater Paper Corporation,NYQ,Paper & Paper Products,USA
CKH,Seacor Holdings Inc.,NYQ,Oil & Gas Equipment & Services,USA
TCS,"The Container Store Group, Inc.",NYQ,"Specialty Retail, Other",USA
HVT,"Haverty Furniture Companies, Inc.",NYQ,Home Furnishing Stores,USA
GPK,Graphic Packaging Holding Company,NYQ,Packaging & Containers,USA
ELP,Companhia Paranaense de Energia - COPEL,NYQ,Electric Utilities,USA
DAC,Danaos Corporation,NYQ,Shipping,USA
CTT,"CatchMark Timber Trust, Inc.",NYQ,"Lumber, Wood Production",USA
CTS,CTS Corporation,NYQ,Diversified Electronics,USA
CSTM,Constellium N.V,NYQ,Metal Fabrication,USA
CMCM,Cheetah Mobile Inc.,NYQ,Application Software,USA
CCS,"Century Communities, Inc.",NYQ,Residential Construction,USA
RYI,Ryerson Holding Corporation,NYQ,Metal Fabrication,USA
ROYT,Pacific Coast Oil Trust,NYQ,Independent Oil & Gas,USA
OME,Omega Protein Corporation,NYQ,Processed & Packaged Goods,USA
NEFF,Neff Corporation,NYQ,Rental & Leasing Services,USA
LITB,"LightInTheBox Holding Co., Ltd.",NYQ,Catalog & Mail Order Houses,USA
COTY,Coty Inc.,NYQ,Personal Products,USA
WAC,Walter Investment Management Corp.,NYQ,Mortgage Investment,USA
SCX,The L.S. Starrett Company,NYQ,Small Tools & Accessories,USA
PRTY,Party City Holdco Inc.,NYQ,"Specialty Retail, Other",USA
PHI,PLDT Inc.,NYQ,Telecom Services - Foreign,USA
MCRN,Milacron Holdings Corp.,NYQ,Diversified Machinery,USA
KMG,"KMG Chemicals, Inc.",NYQ,Specialty Chemicals,USA
HAE,Haemonetics Corporation,NYQ,Medical Instruments & Supplies,USA
DOOR,Masonite International Corporation,NYQ,General Building Materials,USA
DL,China Distance Education Holdings Limited,NYQ,Education & Training Services,USA
CODI,Compass Diversified Holdings LLC,NYQ,Conglomerates,USA
TMHC,Taylor Morrison Home Corporation,NYQ,Residential Construction,USA
ROG,Rogers Corporation,NYQ,Diversified Electronics,USA
PMC,PharMerica Corporation,NYQ,Medical Equipment Wholesale,USA
JW-A,"John Wiley & Sons, Inc.",NYQ,Publishing - Books,USA
ICD,"Independence Contract Drilling, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA
HD,"The Home Depot, Inc.",NYQ,Home Improvement Stores,USA
D,"Dominion Energy, Inc.",NYQ,Electric Utilities,USA
DPS,"Dr Pepper Snapple Group, Inc.",NYQ,Beverages - Soft Drinks,USA
DRI,"Darden Restaurants, Inc.",NYQ,Restaurants,USA
DHI,"D.R. Horton, Inc.",NYQ,Residential Construction,USA
DGX,Quest Diagnostics Incorporated,NYQ,Medical Laboratories & Research,USA
DFS,Discover Financial Services,NYQ,Credit Services,USA
DLR,"Digital Realty Trust, Inc.",NYQ,REIT - Office,USA
DPZ,"Domino's Pizza, Inc.",NYQ,Restaurants,USA
DNR,Denbury Resources Inc.,NYQ,Independent Oil & Gas,USA
DDS,"Dillard's, Inc.",NYQ,Department Stores,USA
DEO,Diageo plc,NYQ,Beverages - Wineries & Distillers,USA
DSW,DSW Inc.,NYQ,Apparel Stores,USA
DO,"Diamond Offshore Drilling, Inc.",NYQ,Oil & Gas Drilling & Exploration,USA
DBD,"Diebold Nixdorf, Incorporated",NYQ,Diversified Computer Systems,USA
RDS-B,Royal Dutch Shell plc,NYQ,Major Integrated Oil & Gas,USA
DY,"Dycom Industries, Inc.",NYQ,Heavy Construction,USA
DKS,"Dick's Sporting Goods, Inc.",NYQ,Sporting Goods Stores,USA
DATA,"Tableau Software, Inc.",NYQ,Application Software,USA
DVA,DaVita Inc.,NYQ,Specialized Health Services,USA
DFT,"DuPont Fabros Technology, Inc.",NYQ,REIT - Office,USA
DRQ,"Dril-Quip, Inc.",NYQ,Oil & Gas Equipment & Services,USA
DGI,"DigitalGlobe, Inc.",NYQ,Aerospace/Defense Products & Services,USA
DSX,Diana Shipping Inc.,NYQ,Shipping,USA
PACD,Pacific Drilling S.A.,NYQ,Oil & Gas Drilling & Exploration,USA
DST,"DST Systems, Inc.",NYQ,Business Software & Services,USA
DLB,"Dolby Laboratories, Inc.",NYQ,Diversified Electronics,USA
DK,"Delek US Holdings, Inc.",NYQ,Oil & Gas Refining & Marketing,USA
DHT,"DHT Holdings, Inc.",NYQ,Shipping,USA
DYN,Dynegy Inc.,NYQ,Electric Utilities,USA
DCO,Ducommun Incorporated,NYQ,Aerospace/Defense Products & Services,USA
DOC,Physicians Realty Trust,NYQ,REIT - Healthcare Facilities,USA
WD,"Walker & Dunlop, Inc.",NYQ,Mortgage Investment,USA
DHX,"DHI Group, Inc.",NYQ,Staffing & Outsourcing Services,USA
DAR,Darling Ingredients Inc.,NYQ,Waste Management,USA
DLNG,Dynagas LNG Partners LP,NYQ,Shipping,USA
DIN,"DineEquity, Inc.",NYQ,Restaurants,USA
TGS,Transportadora de Gas Del Sur S.A.,NYQ,Gas Utilities,USA
RDY,Dr. Reddy's Laboratories Limited,NYQ,Drug Manufacturers - Other,USA
DRD,DRDGOLD Limited,NYQ,Gold,USA
DM,"Dominion Energy Midstream Partners, LP",NYQ,Oil & Gas Pipelines,USA
DCT,DCT Industrial Trust Inc.,NYQ,REIT - Industrial,USA
DCM,"NTT DOCOMO, INC.",NYQ,Diversified Communication Services,USA
PLOW,"Douglas Dynamics, Inc.",NYQ,Auto Parts,USA
FDP,Fresh Del Monte Produce Inc.,NYQ,Farm Products,USA
TDS,"Telephone and Data Systems, Inc.",NYQ,Wireless Communications,USA
DVD,"Dover Motorsports, Inc.",NYQ,Sporting Activities,USA
DKL,"Delek Logistics Partners, LP",NYQ,Independent Oil & Gas,USA
DNOW,NOW Inc.,NYQ,Oil & Gas Equipment & Services,USA
DPLO,"Diplomat Pharmacy, Inc.",NYQ,Drugs - Generic,USA
DEI,"Douglas Emmett, Inc.",NYQ,REIT - Diversified,USA
DDE,"Dover Downs Gaming & Entertainment, Inc.",NYQ,Gaming Activities,USA
EVA,"Enviva Partners, LP",NYQ,"Lumber, Wood Production",USA
ELLI,"Ellie Mae, Inc.",NYQ,Application Software,USA
EPD,Enterprise Products Partners L.P.,NYQ,Independent Oil & Gas,USA
ETP,"Energy Transfer Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
NEE,"NextEra Energy, Inc.",NYQ,Electric Utilities,USA
EOG,"EOG Resources, Inc.",NYQ,Independent Oil & Gas,USA
SU,Suncor Energy Inc.,NYQ,Independent Oil & Gas,USA
ETE,"Energy Transfer Equity, L.P.",NYQ,Oil & Gas Pipelines,USA
NRG,"NRG Energy, Inc.",NYQ,Diversified Utilities,USA
ICE,"Intercontinental Exchange, Inc.",NYQ,Diversified Investments,USA
WEC,"WEC Energy Group, Inc.",NYQ,Electric Utilities,USA
PEG,Public Service Enterprise Group Incorporated,NYQ,Diversified Utilities,USA
EQR,Equity Residential,NYQ,REIT - Residential,USA
XEL,Xcel Energy Inc.,NYQ,Electric Utilities,USA
EIX,Edison International,NYQ,Electric Utilities,USA
ESV,Ensco plc,NYQ,Oil & Gas Drilling & Exploration,USA
SRE,Sempra Energy,NYQ,Diversified Utilities,USA
NBL,"Noble Energy, Inc.",NYQ,Independent Oil & Gas,USA
NUS,"Nu Skin Enterprises, Inc.",NYQ,Personal Products,USA
PBF,PBF Energy Inc.,NYQ,Oil & Gas Refining & Marketing,USA
EDU,New Oriental Education & Technology Group Inc.,NYQ,Education & Training Services,USA
SEP,"Spectra Energy Partners, LP",NYQ,Oil & Gas Pipelines,USA
GXP,Great Plains Energy Incorporated,NYQ,Electric Utilities,USA
WR,"Westar Energy, Inc.",NYQ,Diversified Utilities,USA
NS,NuStar Energy L.P.,NYQ,Oil & Gas Pipelines,USA
HLX,"Helix Energy Solutions Group, Inc.",NYQ,Oil & Gas Equipment & Services,USA
EFX,Equifax Inc.,NYQ,Credit Services,USA
ECL,Ecolab Inc.,NYQ,Cleaning Products,USA
HOV,"Hovnanian Enterprises, Inc.",NYQ,Residential Construction,USA
ES,Eversource Energy,NYQ,Diversified Utilities,USA
ENB,Enbridge Inc.,NYQ,Oil & Gas Pipelines,USA
WWE,"World Wrestling Entertainment, Inc.",NYQ,Entertainment - Diversified,USA
WPX,"WPX Energy, Inc.",NYQ,Independent Oil & Gas,USA
RE,"Everest Re Group, Ltd.",NYQ,Property & Casualty Insurance,USA
EXR,Extra Space Storage Inc.,NYQ,REIT - Industrial,USA
SXE,"Southcross Energy Partners, L.P.",NYQ,Gas Utilities,USA
KEG,"Key Energy Services, Inc.",NYQ,Oil & Gas Equipment & Services,USA
GNE,Genie Energy Ltd.,NYQ,Independent Oil & Gas,USA
ENR,"Energizer Holdings, Inc.",NYQ,Personal Products,USA
EC,Ecopetrol S.A.,NYQ,Major Integrated Oil & Gas,USA
EPAM,"EPAM Systems, Inc.",NYQ,Information Technology Services,USA
PQ,"PetroQuest Energy, Inc.",NYQ,Independent Oil & Gas,USA
PE,"Parsley Energy, Inc.",NYQ,Independent Oil & Gas,USA
ENV,"Envestnet, Inc.",NYQ,Business Services,USA
ENLK,"EnLink Midstream Partners, LP",NYQ,Independent Oil & Gas,USA
EFC,Ellington Financial LLC,NYQ,Mortgage Investment,USA
XCO,"EXCO Resources, Inc.",NYQ,Independent Oil & Gas,USA
JEC,Jacobs Engineering Group Inc.,NYQ,Technical Services,USA
E,Eni S.p.A.,NYQ,Major Integrated Oil & Gas,USA
SXC,"SunCoke Energy, Inc.",NYQ,Nonmetallic Mineral Mining,USA
WRE,Washington Real Estate Investment Trust,NYQ,REIT - Office,USA
RICE,Rice Energy Inc.,NYQ,Independent Oil & Gas,USA
NPO,"EnPro Industries, Inc.",NYQ,Industrial Equipment & Components,USA
NGL,NGL Energy Partners LP,NYQ,Oil & Gas Refining & Marketing,USA
GEL,"Genesis Energy, L.P.",NYQ,Oil & Gas Pipelines,USA
ENS,EnerSys,NYQ,Industrial Electrical Equipment,USA
EME,"EMCOR Group, Inc.",NYQ,General Contractors,USA
EEP,"Enbridge Energy Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
SEAS,"SeaWorld Entertainment, Inc.",NYQ,Sporting Activities,USA
HE,"Hawaiian Electric Industries, Inc.",NYQ,Electric Utilities,USA
EXP,Eagle Materials Inc.,NYQ,Cement,USA
EQM,"EQT Midstream Partners, LP",NYQ,Oil & Gas Pipelines,USA
ENLC,"EnLink Midstream, LLC",NYQ,Oil & Gas Pipelines,USA
EMES,Emerge Energy Services LP,NYQ,Oil & Gas Equipment & Services,USA
SPN,"Superior Energy Services, Inc.",NYQ,Oil & Gas Equipment & Services,USA
RGC,Regal Entertainment Group,NYQ,"Movie Production, Theaters",USA
EGL,"Engility Holdings, Inc.",NYQ,Staffing & Outsourcing Services,USA
LYV,"Live Nation Entertainment, Inc.",NYQ,Entertainment - Diversified,USA
KOS,Kosmos Energy Ltd.,NYQ,Independent Oil & Gas,USA
ESS,"Essex Property Trust, Inc.",NYQ,REIT - Residential,USA
EPR,EPR Properties,NYQ,REIT - Retail,USA
PEI,Pennsylvania Real Estate Investment Trust,NYQ,REIT - Retail,USA
NDRO,Enduro Royalty Trust,NYQ,Independent Oil & Gas,USA
VOC,VOC Energy Trust,NYQ,Independent Oil & Gas,USA
VLP,Valero Energy Partners LP,NYQ,Oil & Gas Pipelines,USA
TEP,"Tallgrass Energy Partners, LP",NYQ,Oil & Gas Pipelines,USA
EVR,Evercore Partners Inc.,NYQ,Asset Management,USA
ERJ,Embraer S.A.,NYQ,Aerospace/Defense Products & Services,USA
EIG,"Employers Holdings, Inc.",NYQ,Accident & Health Insurance,USA
TNP,Tsakos Energy Navigation Limited,NYQ,Shipping,USA
SXCP,"SunCoke Energy Partners, L.P.",NYQ,Nonmetallic Mineral Mining,USA
MEI,"Methode Electronics, Inc.",NYQ,Diversified Electronics,USA
JE,Just Energy Group Inc.,NYQ,Diversified Utilities,USA
EXPR,"Express, Inc.",NYQ,Apparel Stores,USA
ERA,Era Group Inc.,NYQ,"Air Services, Other",USA
HEP,"Holly Energy Partners, L.P.",NYQ,Oil & Gas Pipelines,USA
FET,"Forum Energy Technologies, Inc.",NYQ,Oil & Gas Equipment & Services,USA
EGY,"VAALCO Energy, Inc.",NYQ,Independent Oil & Gas,USA
ESE,ESCO Technologies Inc.,NYQ,Scientific & Technical Instruments,USA
ENBL,"Enable Midstream Partners, LP",NYQ,Oil & Gas Pipelines,USA
EEQ,"Enbridge Energy Management, L.L.C.",NYQ,Independent Oil & Gas,USA
ESTE,"Earthstone Energy, Inc.",NYQ,Independent Oil & Gas,USA
EROS,Eros International Plc,NYQ,"Movie Production, Theaters",USA
EBF,"Ennis, Inc.",NYQ,Office Supplies,USA
EARN,Ellington Residential Mortgage REIT,NYQ,REIT - Residential,USA
VTTI,VTTI Energy Partners LP,NYQ,Oil & Gas Equipment & Services,USA
PAM,Pampa Energía S.A.,NYQ,Electric Utilities,USA
NRT,North European Oil Royalty Trust,NYQ,Diversified Investments,USA
LEE,"Lee Enterprises, Incorporated",NYQ,Publishing - Newspapers,USA
EVHC,Envision Healthcare Corporation,NYQ,Long-Term Care Facilities,USA
ECT,ECA Marcellus Trust I,NYQ,Oil & Gas Drilling & Exploration,USA
TEGP,"Tallgrass Energy GP, LP",NYQ,Oil & Gas Pipelines,USA
JONE,"Jones Energy, Inc.",NYQ,Independent Oil & Gas,USA
IRET,Investors Real Estate Trust,NYQ,REIT - Diversified,USA
ESRT,"Empire State Realty Trust, Inc.",NYQ,REIT - Diversified,USA
EQGP,"EQT GP Holdings, LP",NYQ,Major Integrated Oil & Gas,USA
ELS,"Equity LifeStyle Properties, Inc.",NYQ,REIT - Residential,USA
NEP,"NextEra Energy Partners, LP",NYQ,Diversified Utilities,USA
ENVA,"Enova International, Inc.",NYQ,Credit Services,USA
VET,Vermilion Energy Inc.,NYQ,Oil & Gas Drilling & Exploration,USA
EDR,EdR,NYQ,REIT - Residential,USA
EVH,"Evolent Health, Inc.",NYQ,Healthcare Information Services,USA
EGP,"EastGroup Properties, Inc.",NYQ,REIT - Industrial,USA
WGP,"Western Gas Equity Partners, LP",NYQ,Oil & Gas Pipelines,USA
FELP,Foresight Energy LP,NYQ,Nonmetallic Mineral Mining,USA
ESNT,Essent Group Ltd.,NYQ,Mortgage Investment,USA
OEC,"Orion Engineered Carbons, S.A.",NYQ,Specialty Chemicals,USA
FCX,Freeport-McMoRan Inc.,NYQ,Copper,USA
FIT,"Fitbit, Inc.",NYQ,Scientific & Technical Instruments,USA
PRU,"Prudential Financial, Inc.",NYQ,Life Insurance,USA
FL,"Foot Locker, Inc.",NYQ,Textile - Apparel Footwear & Accessories,USA
FIS,"Fidelity National Information Services, Inc.",NYQ,Information Technology Services,USA
PNC,"The PNC Financial Services Group, Inc.",NYQ,Money Center Banks,USA
TSN,"Tyson Foods, Inc.",NYQ,Meat Products,USA
PFG,"Principal Financial Group, Inc.",NYQ,Life Insurance,USA
KFS,Kingsway Financial Services Inc.,NYQ,Property & Casualty Insurance,USA
TMO,Thermo Fisher Scientific Inc.,NYQ,Medical Laboratories & Research,USA
FTI,TechnipFMC plc,NYQ,Oil & Gas Equipment & Services,USA
MFA,"MFA Financial, Inc.",NYQ,REIT - Diversified,USA
FRO,Frontline Ltd.,NYQ,Shipping,USA
WDR,"Waddell & Reed Financial, Inc.",NYQ,Asset Management,USA
GNW,"Genworth Financial, Inc.",NYQ,Life Insurance,USA
SYF,Synchrony Financial,NYQ,Credit Services,USA
FLO,"Flowers Foods, Inc.",NYQ,Processed & Packaged Goods,USA
IFF,International Flavors & Fragrances Inc.,NYQ,Specialty Chemicals,USA
FTK,"Flotek Industries, Inc.",NYQ,Oil & Gas Equipment & Services,USA
SLF,Sun Life Financial Inc.,NYQ,Property & Casualty Insurance,USA
GFI,Gold Fields Limited,NYQ,Gold,USA
FRT,Federal Realty Investment Trust,NYQ,REIT - Retail,USA
FII,"Federated Investors, Inc.",NYQ,Asset Management,USA
PF,Pinnacle Foods Inc.,NYQ,Food - Major Diversified,USA
KB,KB Financial Group Inc.,NYQ,Foreign Regional Banks,USA
FIG,Fortress Investment Group LLC,NYQ,Asset Management,USA
FDS,FactSet Research Systems Inc.,NYQ,Information & Delivery Services,USA
HIG,"The Hartford Financial Services Group, Inc.",NYQ,Property & Casualty Insurance,USA
SFL,Ship Finance International Limited,NYQ,Shipping,USA
RJF,"Raymond James Financial, Inc.",NYQ,Investment Brokerage - Regional,USA
FN,Fabrinet,NYQ,Electronic Equipment,USA
FCH,FelCor Lodging Trust Incorporated,NYQ,REIT - Hotel/Motel,USA
FLT,"FleetCor Technologies, Inc.",NYQ,Business Services,USA
FGP,"Ferrellgas Partners, L.P.",NYQ,Oil & Gas Refining & Marketing,USA
SFS,"Smart & Final Stores, Inc.",NYQ,Grocery Stores,USA
RAS,RAIT Financial Trust,NYQ,REIT - Diversified,USA
RFP,Resolute Forest Products Inc.,NYQ,Paper & Paper Products,USA
FR,First Industrial Realty Trust Inc.,NYQ,REIT - Industrial,USA
FLY,FLY Leasing Limited,NYQ,Rental & Leasing Services,USA
VOYA,"Voya Financial, Inc.",NYQ,Asset Management,USA
THS,"Treehouse Foods, Inc.",NYQ,Processed & Packaged Goods,USA
FOR,Forestar Group Inc.,NYQ,Real Estate Development,USA
FNF,"Fidelity National Financial, Inc.",NYQ,Surety & Title Insurance,USA
FFG,"FBL Financial Group, Inc.",NYQ,Life Insurance,USA
PFS,"Provident Financial Services, Inc.",NYQ,Savings & Loans,USA
MTU,"Mitsubishi UFJ Financial Group, Inc.",NYQ,Money Center Banks,USA
FPO,First Potomac Realty Trust,NYQ,REIT - Office,USA
SMFG,"Sumitomo Mitsui Financial Group, Inc.",NYQ,Foreign Regional Banks,USA
FI,Frank's International N.V.,NYQ,Oil & Gas Pipelines,USA
MFG,"Mizuho Financial Group, Inc.",NYQ,Foreign Regional Banks,USA
PLNT,"Planet Fitness, Inc.",NYQ,Sporting Activities,USA
PFSI,"PennyMac Financial Services, Inc.",NYQ,Mortgage Investment,USA
FSM,Fortuna Silver Mines Inc.,NYQ,Silver,USA
FPI,Farmland Partners Inc.,NYQ,REIT - Diversified,USA
FENG,Phoenix New Media Limited,NYQ,Internet Information Providers,USA
OAKS,Five Oaks Investment Corp.,NYQ,REIT - Residential,USA
FGL,Fidelity & Guaranty Life,NYQ,Life Insurance,USA
FCB,"FCB Financial Holdings, Inc.",NYQ,Regional - Southeast Banks,USA
FCE-A,"Forest City Realty Trust, Inc",NYQ,Property Management,USA
FMSA,Fairmount Santrol Holdings Inc.,NYQ,Industrial Metals & Minerals,USA
FLOW,"SPX FLOW, Inc.",NYQ,Diversified Machinery,USA
FSB,"Franklin Financial Network, Inc.",NYQ,Money Center Banks,USA
